"age","sex","category","population"
0,"Miehet","v1990",160
0,"Miehet","v2010",192
0,"Miehet","v2024",168
1,"Miehet","v1990",182
1,"Miehet","v2010",206
1,"Miehet","v2024",171
2,"Miehet","v1990",188
2,"Miehet","v2010",212
2,"Miehet","v2024",169
3,"Miehet","v1990",167
3,"Miehet","v2010",230
3,"Miehet","v2024",212
4,"Miehet","v1990",159
4,"Miehet","v2010",234
4,"Miehet","v2024",164
5,"Miehet","v1990",175
5,"Miehet","v2010",233
5,"Miehet","v2024",196
6,"Miehet","v1990",181
6,"Miehet","v2010",218
6,"Miehet","v2024",176
7,"Miehet","v1990",190
7,"Miehet","v2010",200
7,"Miehet","v2024",199
8,"Miehet","v1990",189
8,"Miehet","v2010",229
8,"Miehet","v2024",221
9,"Miehet","v1990",168
9,"Miehet","v2010",178
9,"Miehet","v2024",214
10,"Miehet","v1990",189
10,"Miehet","v2010",199
10,"Miehet","v2024",236
11,"Miehet","v1990",154
11,"Miehet","v2010",184
11,"Miehet","v2024",225
12,"Miehet","v1990",172
12,"Miehet","v2010",189
12,"Miehet","v2024",232
13,"Miehet","v1990",173
13,"Miehet","v2010",170
13,"Miehet","v2024",198
14,"Miehet","v1990",193
14,"Miehet","v2010",214
14,"Miehet","v2024",225
15,"Miehet","v1990",170
15,"Miehet","v2010",206
15,"Miehet","v2024",239
16,"Miehet","v1990",182
16,"Miehet","v2010",219
16,"Miehet","v2024",212
17,"Miehet","v1990",154
17,"Miehet","v2010",189
17,"Miehet","v2024",244
18,"Miehet","v1990",179
18,"Miehet","v2010",196
18,"Miehet","v2024",238
19,"Miehet","v1990",143
19,"Miehet","v2010",184
19,"Miehet","v2024",222
20,"Miehet","v1990",167
20,"Miehet","v2010",135
20,"Miehet","v2024",183
21,"Miehet","v1990",168
21,"Miehet","v2010",139
21,"Miehet","v2024",144
22,"Miehet","v1990",178
22,"Miehet","v2010",123
22,"Miehet","v2024",154
23,"Miehet","v1990",176
23,"Miehet","v2010",93
23,"Miehet","v2024",130
24,"Miehet","v1990",162
24,"Miehet","v2010",112
24,"Miehet","v2024",122
25,"Miehet","v1990",185
25,"Miehet","v2010",114
25,"Miehet","v2024",123
26,"Miehet","v1990",158
26,"Miehet","v2010",120
26,"Miehet","v2024",138
27,"Miehet","v1990",211
27,"Miehet","v2010",152
27,"Miehet","v2024",146
28,"Miehet","v1990",162
28,"Miehet","v2010",156
28,"Miehet","v2024",171
29,"Miehet","v1990",167
29,"Miehet","v2010",161
29,"Miehet","v2024",168
30,"Miehet","v1990",193
30,"Miehet","v2010",155
30,"Miehet","v2024",193
31,"Miehet","v1990",182
31,"Miehet","v2010",164
31,"Miehet","v2024",206
32,"Miehet","v1990",184
32,"Miehet","v2010",178
32,"Miehet","v2024",223
33,"Miehet","v1990",185
33,"Miehet","v2010",210
33,"Miehet","v2024",206
34,"Miehet","v1990",193
34,"Miehet","v2010",223
34,"Miehet","v2024",231
35,"Miehet","v1990",184
35,"Miehet","v2010",218
35,"Miehet","v2024",262
36,"Miehet","v1990",203
36,"Miehet","v2010",217
36,"Miehet","v2024",237
37,"Miehet","v1990",227
37,"Miehet","v2010",188
37,"Miehet","v2024",199
38,"Miehet","v1990",250
38,"Miehet","v2010",218
38,"Miehet","v2024",232
39,"Miehet","v1990",202
39,"Miehet","v2010",206
39,"Miehet","v2024",210
40,"Miehet","v1990",237
40,"Miehet","v2010",259
40,"Miehet","v2024",232
41,"Miehet","v1990",217
41,"Miehet","v2010",210
41,"Miehet","v2024",245
42,"Miehet","v1990",223
42,"Miehet","v2010",219
42,"Miehet","v2024",230
43,"Miehet","v1990",251
43,"Miehet","v2010",250
43,"Miehet","v2024",237
44,"Miehet","v1990",237
44,"Miehet","v2010",226
44,"Miehet","v2024",245
45,"Miehet","v1990",192
45,"Miehet","v2010",223
45,"Miehet","v2024",223
46,"Miehet","v1990",175
46,"Miehet","v2010",218
46,"Miehet","v2024",225
47,"Miehet","v1990",139
47,"Miehet","v2010",258
47,"Miehet","v2024",240
48,"Miehet","v1990",125
48,"Miehet","v2010",215
48,"Miehet","v2024",250
49,"Miehet","v1990",189
49,"Miehet","v2010",195
49,"Miehet","v2024",238
50,"Miehet","v1990",131
50,"Miehet","v2010",215
50,"Miehet","v2024",249
51,"Miehet","v1990",149
51,"Miehet","v2010",208
51,"Miehet","v2024",197
52,"Miehet","v1990",143
52,"Miehet","v2010",197
52,"Miehet","v2024",213
53,"Miehet","v1990",115
53,"Miehet","v2010",205
53,"Miehet","v2024",231
54,"Miehet","v1990",135
54,"Miehet","v2010",207
54,"Miehet","v2024",227
55,"Miehet","v1990",128
55,"Miehet","v2010",180
55,"Miehet","v2024",222
56,"Miehet","v1990",103
56,"Miehet","v2010",204
56,"Miehet","v2024",211
57,"Miehet","v1990",108
57,"Miehet","v2010",216
57,"Miehet","v2024",235
58,"Miehet","v1990",96
58,"Miehet","v2010",249
58,"Miehet","v2024",207
59,"Miehet","v1990",98
59,"Miehet","v2010",183
59,"Miehet","v2024",210
60,"Miehet","v1990",126
60,"Miehet","v2010",180
60,"Miehet","v2024",219
61,"Miehet","v1990",87
61,"Miehet","v2010",200
61,"Miehet","v2024",237
62,"Miehet","v1990",113
62,"Miehet","v2010",205
62,"Miehet","v2024",215
63,"Miehet","v1990",96
63,"Miehet","v2010",215
63,"Miehet","v2024",198
64,"Miehet","v1990",90
64,"Miehet","v2010",196
64,"Miehet","v2024",195
65,"Miehet","v1990",85
65,"Miehet","v2010",169
65,"Miehet","v2024",201
66,"Miehet","v1990",98
66,"Miehet","v2010",154
66,"Miehet","v2024",170
67,"Miehet","v1990",71
67,"Miehet","v2010",113
67,"Miehet","v2024",202
68,"Miehet","v1990",83
68,"Miehet","v2010",108
68,"Miehet","v2024",152
69,"Miehet","v1990",66
69,"Miehet","v2010",158
69,"Miehet","v2024",163
70,"Miehet","v1990",76
70,"Miehet","v2010",105
70,"Miehet","v2024",184
71,"Miehet","v1990",48
71,"Miehet","v2010",126
71,"Miehet","v2024",178
72,"Miehet","v1990",55
72,"Miehet","v2010",122
72,"Miehet","v2024",207
73,"Miehet","v1990",40
73,"Miehet","v2010",99
73,"Miehet","v2024",152
74,"Miehet","v1990",48
74,"Miehet","v2010",105
74,"Miehet","v2024",174
75,"Miehet","v1990",51
75,"Miehet","v2010",86
75,"Miehet","v2024",150
76,"Miehet","v1990",41
76,"Miehet","v2010",67
76,"Miehet","v2024",167
77,"Miehet","v1990",47
77,"Miehet","v2010",76
77,"Miehet","v2024",167
78,"Miehet","v1990",38
78,"Miehet","v2010",68
78,"Miehet","v2024",144
79,"Miehet","v1990",43
79,"Miehet","v2010",68
79,"Miehet","v2024",123
80,"Miehet","v1990",32
80,"Miehet","v2010",68
80,"Miehet","v2024",110
81,"Miehet","v1990",25
81,"Miehet","v2010",49
81,"Miehet","v2024",78
82,"Miehet","v1990",31
82,"Miehet","v2010",56
82,"Miehet","v2024",77
83,"Miehet","v1990",20
83,"Miehet","v2010",42
83,"Miehet","v2024",105
84,"Miehet","v1990",23
84,"Miehet","v2010",33
84,"Miehet","v2024",69
85,"Miehet","v1990",9
85,"Miehet","v2010",30
85,"Miehet","v2024",73
86,"Miehet","v1990",12
86,"Miehet","v2010",23
86,"Miehet","v2024",67
87,"Miehet","v1990",7
87,"Miehet","v2010",15
87,"Miehet","v2024",50
88,"Miehet","v1990",11
88,"Miehet","v2010",15
88,"Miehet","v2024",43
89,"Miehet","v1990",5
89,"Miehet","v2010",13
89,"Miehet","v2024",22
90,"Miehet","v1990",2
90,"Miehet","v2010",8
90,"Miehet","v2024",22
91,"Miehet","v1990",2
91,"Miehet","v2010",8
91,"Miehet","v2024",12
92,"Miehet","v1990",0
92,"Miehet","v2010",5
92,"Miehet","v2024",13
93,"Miehet","v1990",2
93,"Miehet","v2010",5
93,"Miehet","v2024",12
94,"Miehet","v1990",2
94,"Miehet","v2010",1
94,"Miehet","v2024",9
95,"Miehet","v1990",0
95,"Miehet","v2010",2
95,"Miehet","v2024",7
96,"Miehet","v1990",1
96,"Miehet","v2010",0
96,"Miehet","v2024",4
97,"Miehet","v1990",0
97,"Miehet","v2010",2
97,"Miehet","v2024",0
98,"Miehet","v1990",0
98,"Miehet","v2010",1
98,"Miehet","v2024",1
99,"Miehet","v1990",0
99,"Miehet","v2010",0
99,"Miehet","v2024",0
100,"Miehet","v1990",0
100,"Miehet","v2010",1
100,"Miehet","v2024",1
0,"Naiset","v1990",185
0,"Naiset","v2010",202
0,"Naiset","v2024",147
1,"Naiset","v1990",147
1,"Naiset","v2010",217
1,"Naiset","v2024",145
2,"Naiset","v1990",156
2,"Naiset","v2010",206
2,"Naiset","v2024",170
3,"Naiset","v1990",131
3,"Naiset","v2010",216
3,"Naiset","v2024",184
4,"Naiset","v1990",140
4,"Naiset","v2010",223
4,"Naiset","v2024",187
5,"Naiset","v1990",162
5,"Naiset","v2010",209
5,"Naiset","v2024",170
6,"Naiset","v1990",166
6,"Naiset","v2010",239
6,"Naiset","v2024",182
7,"Naiset","v1990",182
7,"Naiset","v2010",199
7,"Naiset","v2024",195
8,"Naiset","v1990",199
8,"Naiset","v2010",175
8,"Naiset","v2024",231
9,"Naiset","v1990",181
9,"Naiset","v2010",205
9,"Naiset","v2024",214
10,"Naiset","v1990",159
10,"Naiset","v2010",180
10,"Naiset","v2024",205
11,"Naiset","v1990",176
11,"Naiset","v2010",177
11,"Naiset","v2024",211
12,"Naiset","v1990",174
12,"Naiset","v2010",184
12,"Naiset","v2024",230
13,"Naiset","v1990",158
13,"Naiset","v2010",177
13,"Naiset","v2024",218
14,"Naiset","v1990",163
14,"Naiset","v2010",183
14,"Naiset","v2024",235
15,"Naiset","v1990",161
15,"Naiset","v2010",177
15,"Naiset","v2024",228
16,"Naiset","v1990",164
16,"Naiset","v2010",204
16,"Naiset","v2024",235
17,"Naiset","v1990",143
17,"Naiset","v2010",175
17,"Naiset","v2024",244
18,"Naiset","v1990",154
18,"Naiset","v2010",173
18,"Naiset","v2024",206
19,"Naiset","v1990",160
19,"Naiset","v2010",130
19,"Naiset","v2024",164
20,"Naiset","v1990",148
20,"Naiset","v2010",100
20,"Naiset","v2024",150
21,"Naiset","v1990",143
21,"Naiset","v2010",96
21,"Naiset","v2024",122
22,"Naiset","v1990",152
22,"Naiset","v2010",84
22,"Naiset","v2024",114
23,"Naiset","v1990",144
23,"Naiset","v2010",89
23,"Naiset","v2024",125
24,"Naiset","v1990",155
24,"Naiset","v2010",96
24,"Naiset","v2024",109
25,"Naiset","v1990",155
25,"Naiset","v2010",107
25,"Naiset","v2024",104
26,"Naiset","v1990",171
26,"Naiset","v2010",115
26,"Naiset","v2024",139
27,"Naiset","v1990",188
27,"Naiset","v2010",143
27,"Naiset","v2024",159
28,"Naiset","v1990",170
28,"Naiset","v2010",178
28,"Naiset","v2024",163
29,"Naiset","v1990",168
29,"Naiset","v2010",188
29,"Naiset","v2024",189
30,"Naiset","v1990",171
30,"Naiset","v2010",158
30,"Naiset","v2024",208
31,"Naiset","v1990",184
31,"Naiset","v2010",191
31,"Naiset","v2024",225
32,"Naiset","v1990",173
32,"Naiset","v2010",199
32,"Naiset","v2024",220
33,"Naiset","v1990",189
33,"Naiset","v2010",199
33,"Naiset","v2024",222
34,"Naiset","v1990",195
34,"Naiset","v2010",236
34,"Naiset","v2024",232
35,"Naiset","v1990",191
35,"Naiset","v2010",248
35,"Naiset","v2024",267
36,"Naiset","v1990",210
36,"Naiset","v2010",222
36,"Naiset","v2024",230
37,"Naiset","v1990",222
37,"Naiset","v2010",208
37,"Naiset","v2024",200
38,"Naiset","v1990",185
38,"Naiset","v2010",214
38,"Naiset","v2024",223
39,"Naiset","v1990",218
39,"Naiset","v2010",213
39,"Naiset","v2024",215
40,"Naiset","v1990",203
40,"Naiset","v2010",209
40,"Naiset","v2024",247
41,"Naiset","v1990",221
41,"Naiset","v2010",201
41,"Naiset","v2024",237
42,"Naiset","v1990",231
42,"Naiset","v2010",241
42,"Naiset","v2024",257
43,"Naiset","v1990",204
43,"Naiset","v2010",225
43,"Naiset","v2024",233
44,"Naiset","v1990",241
44,"Naiset","v2010",224
44,"Naiset","v2024",228
45,"Naiset","v1990",205
45,"Naiset","v2010",207
45,"Naiset","v2024",227
46,"Naiset","v1990",160
46,"Naiset","v2010",232
46,"Naiset","v2024",216
47,"Naiset","v1990",180
47,"Naiset","v2010",224
47,"Naiset","v2024",230
48,"Naiset","v1990",137
48,"Naiset","v2010",199
48,"Naiset","v2024",264
49,"Naiset","v1990",156
49,"Naiset","v2010",197
49,"Naiset","v2024",242
50,"Naiset","v1990",114
50,"Naiset","v2010",195
50,"Naiset","v2024",229
51,"Naiset","v1990",149
51,"Naiset","v2010",206
51,"Naiset","v2024",201
52,"Naiset","v1990",146
52,"Naiset","v2010",189
52,"Naiset","v2024",225
53,"Naiset","v1990",130
53,"Naiset","v2010",193
53,"Naiset","v2024",197
54,"Naiset","v1990",126
54,"Naiset","v2010",196
54,"Naiset","v2024",200
55,"Naiset","v1990",107
55,"Naiset","v2010",186
55,"Naiset","v2024",226
56,"Naiset","v1990",108
56,"Naiset","v2010",210
56,"Naiset","v2024",222
57,"Naiset","v1990",116
57,"Naiset","v2010",228
57,"Naiset","v2024",234
58,"Naiset","v1990",108
58,"Naiset","v2010",170
58,"Naiset","v2024",199
59,"Naiset","v1990",110
59,"Naiset","v2010",218
59,"Naiset","v2024",207
60,"Naiset","v1990",146
60,"Naiset","v2010",192
60,"Naiset","v2024",242
61,"Naiset","v1990",112
61,"Naiset","v2010",215
61,"Naiset","v2024",215
62,"Naiset","v1990",128
62,"Naiset","v2010",220
62,"Naiset","v2024",206
63,"Naiset","v1990",117
63,"Naiset","v2010",185
63,"Naiset","v2024",199
64,"Naiset","v1990",117
64,"Naiset","v2010",229
64,"Naiset","v2024",197
65,"Naiset","v1990",124
65,"Naiset","v2010",180
65,"Naiset","v2024",199
66,"Naiset","v1990",98
66,"Naiset","v2010",152
66,"Naiset","v2024",195
67,"Naiset","v1990",101
67,"Naiset","v2010",167
67,"Naiset","v2024",198
68,"Naiset","v1990",110
68,"Naiset","v2010",130
68,"Naiset","v2024",176
69,"Naiset","v1990",116
69,"Naiset","v2010",155
69,"Naiset","v2024",188
70,"Naiset","v1990",95
70,"Naiset","v2010",117
70,"Naiset","v2024",200
71,"Naiset","v1990",76
71,"Naiset","v2010",136
71,"Naiset","v2024",204
72,"Naiset","v1990",116
72,"Naiset","v2010",139
72,"Naiset","v2024",177
73,"Naiset","v1990",91
73,"Naiset","v2010",127
73,"Naiset","v2024",174
74,"Naiset","v1990",84
74,"Naiset","v2010",122
74,"Naiset","v2024",204
75,"Naiset","v1990",83
75,"Naiset","v2010",90
75,"Naiset","v2024",192
76,"Naiset","v1990",79
76,"Naiset","v2010",90
76,"Naiset","v2024",200
77,"Naiset","v1990",94
77,"Naiset","v2010",109
77,"Naiset","v2024",183
78,"Naiset","v1990",73
78,"Naiset","v2010",93
78,"Naiset","v2024",198
79,"Naiset","v1990",67
79,"Naiset","v2010",75
79,"Naiset","v2024",144
80,"Naiset","v1990",69
80,"Naiset","v2010",104
80,"Naiset","v2024",121
81,"Naiset","v1990",66
81,"Naiset","v2010",90
81,"Naiset","v2024",141
82,"Naiset","v1990",51
82,"Naiset","v2010",83
82,"Naiset","v2024",96
83,"Naiset","v1990",53
83,"Naiset","v2010",81
83,"Naiset","v2024",103
84,"Naiset","v1990",38
84,"Naiset","v2010",73
84,"Naiset","v2024",90
85,"Naiset","v1990",43
85,"Naiset","v2010",63
85,"Naiset","v2024",97
86,"Naiset","v1990",21
86,"Naiset","v2010",50
86,"Naiset","v2024",79
87,"Naiset","v1990",24
87,"Naiset","v2010",47
87,"Naiset","v2024",68
88,"Naiset","v1990",18
88,"Naiset","v2010",40
88,"Naiset","v2024",63
89,"Naiset","v1990",24
89,"Naiset","v2010",31
89,"Naiset","v2024",46
90,"Naiset","v1990",11
90,"Naiset","v2010",24
90,"Naiset","v2024",36
91,"Naiset","v1990",14
91,"Naiset","v2010",19
91,"Naiset","v2024",37
92,"Naiset","v1990",5
92,"Naiset","v2010",14
92,"Naiset","v2024",39
93,"Naiset","v1990",5
93,"Naiset","v2010",19
93,"Naiset","v2024",22
94,"Naiset","v1990",1
94,"Naiset","v2010",14
94,"Naiset","v2024",15
95,"Naiset","v1990",3
95,"Naiset","v2010",4
95,"Naiset","v2024",10
96,"Naiset","v1990",0
96,"Naiset","v2010",3
96,"Naiset","v2024",10
97,"Naiset","v1990",2
97,"Naiset","v2010",2
97,"Naiset","v2024",9
98,"Naiset","v1990",3
98,"Naiset","v2010",4
98,"Naiset","v2024",7
99,"Naiset","v1990",0
99,"Naiset","v2010",3
99,"Naiset","v2024",3
100,"Naiset","v1990",2
100,"Naiset","v2010",1
100,"Naiset","v2024",5
